城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,13.283283582089553,37.39492537313433,3.81044776119403,5.8280597014925375,0.25850746268656716,48.87298507462686,12.086865671641792,1.2928358208955224,252.34074626865674,65.29507462686568,98695.18805970148
三亚,14.888823529411766,24.53,3.722352941176471,4.148823529411764,0.36382352941176466,61.38529411764706,-3.3123529411764707,-2.1917647058823526,295.3826470588235,83.83411764705883,98398.75794117647
三明,26.203809523809525,40.41152380952381,13.156666666666666,15.160952380952383,0.719047619047619,27.27009523809524,0.8183809523809524,-3.0431428571428567,284.75533333333334,92.38219047619047,95522.12485714286
三门峡,68.30214285714285,123.75914285714285,24.032999999999998,46.12228571428572,1.3804285714285713,22.08757142857143,-4.040857142857143,0.4297142857142857,269.52642857142854,42.01757142857143,92605.17342857142
上海,12.49,20.89037037037037,5.039999999999999,21.694074074074074,0.47,59.48888888888889,-5.313703703703704,-6.452962962962963,284.1848148148148,90.52962962962964,101990.70518518519
上饶,29.655,42.74791666666667,8.38125,27.161875,0.8275,14.176041666666668,0.45770833333333333,-1.649375,282.425625,93.888125,98774.77854166667
东莞,38.44608695652174,53.67434782608696,8.455217391304348,34.80826086956522,0.9904347826086957,30.460869565217394,-3.004782608695652,-4.31695652173913,291.8008695652174,75.87260869565218,100297.11086956521
东营,9.606470588235295,21.46588235294118,5.193529411764707,10.019117647058822,0.2994117647058823,55.2464705882353,-6.036764705882353,-5.167941176470588,271.95735294117645,72.3520588235294,103204.59705882352
中卫,30.57859813084112,54.321682242990654,13.07373831775701,22.605327102803738,0.6714018691588786,42.1988785046729,-1.6469158878504673,-0.3091588785046729,267.0581308411215,49.60766355140187,84927.1544859813
中山,50.50222222222222,80.72333333333333,9.22111111111111,60.01777777777777,1.2122222222222223,32.33666666666667,-1.9422222222222223,-4.504444444444444,292.76222222222225,77.16333333333334,101407.89444444445
临夏回族自治州,63.8096,87.0104,9.7432,25.071399999999997,1.176,46.653,0.5504,0.13799999999999998,268.16900000000004,52.723800000000004,74855.8152
临汾,77.25117647058823,129.068,68.22117647058823,57.9124705882353,2.0088235294117647,18.704823529411765,-1.1592941176470588,0.42564705882352943,268.57329411764704,33.27917647058823,90592.80235294117
临沂,37.934999999999995,91.95807692307692,12.162115384615383,30.154807692307692,0.6765384615384615,35.49730769230769,-5.932115384615385,-7.228076923076923,273.18884615384616,54.68596153846154,101317.9076923077
临沧,17.762666666666668,22.73725,3.8140833333333335,5.52275,0.35741666666666666,53.14841666666667,3.463416666666667,0.9165,285.3505833333333,51.38433333333333,84124.81216666667
丹东,8.903684210526315,20.235087719298246,7.919824561403509,8.158421052631578,0.35824561403508776,55.94982456140351,2.4814035087719297,-7.860175438596491,259.58,38.07631578947368,101047.91701754385
