城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,66.49492537313432,105.08641791044776,11.667910447761194,30.06776119402985,1.1589552238805971,29.977014925373133,5.534328358208955,1.9228358208955225,264.03492537313434,68.12089552238807,98084.35626865672
三亚,23.761764705882353,38.11,10.698529411764707,7.030294117647059,0.5420588235294117,58.30617647058824,-4.606764705882353,-7.725882352941177,292.84352941176473,79.93470588235294,99104.90647058823
三明,16.821714285714286,32.367714285714285,11.611238095238097,16.313333333333333,0.8537142857142858,26.05504761904762,1.8463809523809525,-3.6815238095238096,281.16761904761904,78.2852380952381,96191.85780952382
三门峡,45.175714285714285,83.52728571428571,15.544285714285714,40.836571428571425,0.8907142857142857,36.787,8.477857142857143,-4.997142857142857,276.7017142857143,28.034428571428574,92679.609
上海,69.32037037037037,86.7788888888889,11.041111111111112,58.97925925925926,0.9540740740740742,20.06222222222222,7.362962962962963,-2.1285185185185185,281.2711111111111,73.88740740740741,102409.96555555555
上饶,44.454375,59.99520833333333,11.091041666666667,23.797291666666666,0.9385416666666666,38.67916666666667,3.9481249999999997,-0.36666666666666664,279.6345833333333,69.41437499999999,99476.750625
东莞,28.490434782608695,38.796086956521734,7.583913043478261,24.25782608695652,0.9013043478260869,28.68304347826087,-2.329565217391304,-5.843913043478261,288.26000000000005,64.33565217391305,101076.18782608696
东营,130.07852941176472,179.0155882352941,34.91441176470588,69.3714705882353,1.5602941176470588,14.078529411764706,5.877941176470588,-0.24088235294117646,275.47558823529414,46.45264705882353,102148.73323529412
中卫,15.726728971962617,24.763738317757007,6.43177570093458,9.854205607476636,0.36532710280373837,55.27523364485981,7.110560747663552,-2.979532710280374,270.80242990654205,36.84420560747663,85535.63336448598
中山,37.38666666666667,52.471111111111114,6.193333333333333,41.25,1.0544444444444445,18.417777777777776,-0.6277777777777778,-6.989999999999999,289.1955555555556,66.61111111111111,102220.07222222222
临夏回族自治州,37.4176,52.3816,4.2404,13.439,0.8764,68.0544,6.247000000000001,-1.9392000000000003,271.02299999999997,26.1588,75672.658
临汾,86.56188235294118,136.79,46.18364705882353,50.70564705882354,2.488705882352941,32.47023529411764,5.606470588235294,-4.4935294117647056,272.3809411764706,41.11058823529412,90623.77058823529
临沂,148.65307692307692,226.64096153846154,22.421346153846155,64.51326923076923,1.4878846153846155,11.772884615384616,4.865,0.4571153846153846,276.1230769230769,64.59288461538462,100792.83865384616
临沧,23.94875,35.71408333333333,8.001916666666666,6.093916666666667,0.5924166666666667,43.22925,0.3135833333333334,1.8041666666666667,286.7078333333333,86.40166666666667,84772.96466666667
丹东,71.96315789473684,99.28052631578947,26.793157894736844,39.90070175438597,1.436140350877193,21.285263157894736,3.629122807017544,0.9524561403508772,272.7029824561403,71.72859649122807,99575.99596491228
丽水,27.399830508474576,41.14813559322034,7.711694915254237,20.209661016949156,0.8171186440677967,37.71118644067797,4.610169491525424,-2.864915254237288,279.79728813559325,73.68305084745764,95394.74084745762
丽江,8.126610169491526,11.525169491525425,2.844915254237288,5.055338983050847,0.429406779661017,72.01983050847458,5.483474576271186,0.12559322033898304,278.9835593220339,42.33322033898305,73673.33923728814
乌兰察布,8.420823970037453,19.28816479400749,3.913258426966292,4.43816479400749,0.30838951310861423,45.673108614232206,9.025205992509363,-2.4087265917602996,263.8275280898876,59.137265917602996,86863.70831460675
乌海,8.792662337662337,24.209545454545456,6.143441558441559,6.792532467532467,0.25227272727272726,47.961363636363636,9.059025974025973,-2.2575324675324677,267.62766233766234,55.989155844155846,88051.0172077922
乌鲁木齐,48.07042105263157,64.60336842105262,3.658210526315789,15.702578947368423,0.7231052631578948,56.3138947368421,2.8015263157894736,0.05173684210526316,267.29057894736843,43.99515789473684,83210.17457894736
乐山,43.091206896551725,58.56413793103448,11.441724137931034,15.930344827586207,0.6867241379310345,47.779310344827586,0.01758620689655172,0.4143103448275862,279.52224137931034,49.07551724137931,90244.39793103449
九江,65.9424193548387,93.21096774193548,13.57983870967742,31.151290322580646,0.8082258064516129,43.266451612903225,5.383387096774193,-3.1390322580645162,280.83096774193547,49.528387096774196,101612.95290322581
云浮,28.363863636363636,42.904545454545456,13.039090909090909,19.559772727272726,0.9581818181818182,29.193181818181817,-0.571590909090909,-5.220227272727272,287.65568181818185,66.0334090909091,100079.28772727273
五指山,35.44093023255814,50.68860465116279,12.669418604651161,9.90953488372093,0.6511627906976745,46.55441860465116,-2.8986046511627905,-5.957209302325582,291.13941860465115,88.4210465116279,99572.01499999998
亳州,99.4425,151.27472222222224,10.289166666666667,38.90138888888889,0.9722222222222222,31.977777777777778,6.5275,0.051666666666666666,278.8738888888889,37.187222222222225,102233.58166666667
仙桃,116.18206896551725,137.76862068965517,12.558620689655172,39.36310344827586,1.1644827586206896,37.92310344827586,2.709655172413793,0.20206896551724138,281.2644827586207,37.18241379310345,102319.63758620691
