城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,42.804626865671636,64.65835820895522,4.302388059701492,11.354925373134328,0.4256716417910448,51.632985074626866,9.544328358208956,0.18149253731343284,252.42955223880594,57.10567164179104,98998.50910447762
三亚,20.673823529411763,39.26294117647059,9.787647058823529,8.635882352941177,0.49529411764705883,45.12705882352941,-6.569117647058824,-4.646470588235294,296.5576470588235,82.54,98604.01794117647
三明,8.504380952380952,21.299714285714284,8.368571428571428,15.324285714285715,0.6773333333333333,19.715904761904763,-1.418952380952381,-3.8226666666666667,281.8296190476191,90.5192380952381,96149.99028571429
三门峡,27.000999999999998,61.31057142857143,15.543999999999999,26.935142857142857,0.677,33.41757142857143,-2.0794285714285716,-0.6691428571428572,267.0981428571428,50.815714285714286,93424.03314285715
上海,27.492962962962967,38.88592592592593,7.333333333333333,28.66148148148148,0.6107407407407407,42.90074074074074,1.6322222222222222,-10.61037037037037,281.1188888888889,74.84111111111112,103182.47222222222
上饶,16.862291666666668,26.595208333333332,7.741041666666667,17.761041666666667,0.7235416666666666,29.989166666666666,-5.760625,-6.116666666666667,277.93375,84.34291666666667,99708.81666666667
东莞,17.815652173913044,29.48391304347826,6.882173913043478,22.86913043478261,0.8091304347826087,16.134347826086955,-4.225217391304348,-7.6695652173913045,287.7169565217391,72.81,100837.32260869564
东营,12.185294117647059,27.585,10.465,19.669117647058822,0.4108823529411765,47.16117647058824,6.612058823529412,-5.483235294117647,268.6120588235294,29.734411764705882,103901.16882352941
中卫,17.331682242990656,33.09242990654206,14.835140186915886,14.860841121495326,0.424392523364486,43.31523364485981,-3.6769158878504675,-1.6424299065420562,260.6555140186916,42.00177570093457,85707.07542056075
中山,22.545555555555556,43.54,6.458888888888889,34.33777777777778,0.9466666666666667,7.4433333333333325,-2.6644444444444444,-8.306666666666667,289.2322222222222,72.73888888888888,101956.64333333334
临夏回族自治州,35.7032,67.0518,13.661800000000001,22.278000000000002,0.8896000000000001,48.0958,-0.7343999999999999,-0.6836,262.53,67.0046,75221.92480000001
临汾,20.663764705882354,40.092588235294116,19.798235294117646,22.872705882352943,0.7229411764705883,39.836,1.0043529411764707,-4.064941176470588,264.09776470588235,30.308,91405.04647058823
临沂,24.432884615384616,57.57557692307692,11.556153846153846,25.329038461538463,0.5488461538461539,46.105384615384615,0.8803846153846154,-6.060192307692308,268.6198076923077,31.376153846153844,102346.1951923077
临沧,20.09958333333333,39.14883333333333,9.268833333333333,11.219666666666665,0.61975,45.1865,0.04533333333333333,4.199416666666667,287.0430833333333,79.85841666666667,84297.24916666668
丹东,12.002807017543859,20.471754385964914,8.496140350877193,10.616666666666667,0.4345614035087719,48.29087719298246,4.2996491228070175,-5.296491228070175,259.85,38.77105263157895,101199.20140350878
丽水,16.592033898305086,27.305762711864407,6.682033898305085,21.385254237288137,0.7032203389830509,27.30033898305085,-2.672542372881356,-6.531864406779661,276.68677966101694,95.63050847457627,95725.16101694915
丽江,8.984152542372883,14.040254237288135,3.8033898305084746,4.337457627118644,0.4306779661016949,71.08076271186441,6.840338983050847,5.105762711864407,278.56101694915253,58.03305084745762,73207.56754237288
乌兰察布,3.036629213483146,5.687902621722847,2.4973033707865167,1.6486516853932585,0.2541947565543071,56.515355805243445,7.5522471910112365,-4.6261797752808995,251.77228464419474,54.314007490636705,87839.0986142322
乌海,6.8104545454545455,13.021363636363636,5.7825974025974025,5.098441558441558,0.30792207792207793,48.28415584415585,-1.8940259740259742,-2.3155194805194803,256.2696753246753,39.330844155844154,88828.8353896104
乌鲁木齐,26.868473684210528,38.88326315789474,3.361526315789474,16.692631578947367,0.47326315789473683,55.89405263157895,1.27,0.17857894736842106,259.51936842105266,55.444210526315786,83039.3997368421
乐山,39.24603448275862,61.91724137931034,7.363275862068965,16.095689655172414,0.5606896551724139,38.21551724137931,-0.03431034482758621,-3.291896551724138,273.05068965517245,90.34672413793103,89990.66637931035
九江,33.224999999999994,40.34548387096774,9.434032258064516,15.97741935483871,0.7483870967741936,47.38887096774194,-7.221451612903226,-8.79983870967742,277.1183870967742,73.92500000000001,102106.6714516129
云浮,15.286363636363637,27.750454545454545,7.2775,19.75431818181818,0.8004545454545454,15.9425,-3.5784090909090907,-5.375454545454546,286.53022727272725,76.06295454545455,99844.37204545455
五指山,25.185116279069767,45.64220930232558,12.599651162790696,11.204767441860465,0.5756976744186046,41.480232558139534,-5.700116279069767,-4.869767441860465,294.8547674418605,92.485,99053.52279069768
亳州,34.572500000000005,65.9061111111111,9.96888888888889,29.83583333333333,0.5241666666666667,40.33861111111111,-3.4447222222222225,-5.943333333333333,271.58194444444445,30.05833333333333,103672.46722222221
仙桃,53.3348275862069,82.39758620689656,11.092758620689654,26.20413793103448,0.8437931034482758,38.680689655172415,-5.379310344827586,-7.728965517241379,275.8634482758621,43.31275862068965,103069.00965517241
伊春,12.390679611650485,17.486359223300973,2.07626213592233,3.5243203883495147,0.32262135922330093,57.80466019417476,7.938592233009708,-0.6812135922330098,248.38038834951456,62.65344660194175,97006.92223300971
伊犁哈萨克自治州,21.220108695652176,26.769021739130434,5.250597826086957,8.701358695652173,0.8853804347826086,63.23815217391304,0.16831521739130437,0.4594565217391305,268.65798913043477,33.08777173913043,81877.83739130435
佛山,15.8065,28.965500000000002,6.36,27.52,0.837,10.149,-3.149,-9.354000000000001,287.104,69.386,101986.8285
佳木斯,88.90305555555555,89.89194444444445,4.540277777777778,12.450833333333334,0.5355555555555556,51.83083333333334,7.440555555555556,0.1497222222222222,251.63555555555558,55.308055555555555,100871.66305555556
保定,21.49222222222222,37.52904761904762,9.91047619047619,19.15142857142857,0.466031746031746,40.747301587301585,2.1353968253968256,-2.7363492063492063,264.8673015873016,20.279047619047617,101511.40095238095
保山,18.773875,34.00575,6.63425,10.313374999999999,0.528875,53.414,1.240875,2.645,284.412875,79.1045,81769.880875
信阳,53.989466666666665,85.88106666666667,12.4712,27.7272,0.6613333333333333,38.39626666666666,-6.003333333333333,-6.316533333333333,273.09813333333335,40.239866666666664,102345.96
克拉玛依,11.057288732394365,18.155281690140846,2.0665492957746476,6.060422535211268,0.31510563380281686,54.82235915492957,-2.082007042253521,-1.793450704225352,260.7494366197183,53.43961267605634,92974.87566901409
六安,49.17907692307692,74.96938461538461,10.756307692307692,33.139384615384614,0.5743076923076923,43.32738461538462,-3.897692307692308,-5.737384615384616,273.05846153846153,50.41061538461538,101571.86784615385
六盘水,17.153333333333332,33.732499999999995,9.868749999999999,14.53486111111111,0.8456944444444444,21.220138888888886,-2.7579166666666666,2.375,275.4144444444444,95.81736111111111,82032.70375
兰州,31.852678571428573,62.354285714285716,22.205714285714286,25.21625,0.8171428571428571,43.79232142857143,-2.1898214285714284,-1.0148214285714285,261.3932142857143,64.52785714285714,79275.84982142856
兴义,19.88893203883495,37.55203883495146,13.305825242718447,10.572233009708738,0.699126213592233,28.332621359223303,-3.1753398058252427,-1.402621359223301,277.76349514563105,89.16708737864077,89455.85213592232
兴安盟,1.9238095238095239,2.875,1.4577513227513226,1.4414021164021165,0.2357671957671958,57.443730158730155,9.342962962962963,-5.389153439153439,250.23388888888888,46.69756613756614,94183.87838624339
内江,27.111290322580647,38.01032258064516,6.39741935483871,17.376451612903224,0.5935483870967742,29.76774193548387,0.6454838709677418,-3.911290322580645,276.9612903225806,93.4767741935484,97664.21258064515
凉山彝族自治州,13.742228571428571,20.765714285714285,7.3484,7.313142857142857,0.5089714285714285,64.52491428571429,4.211942857142858,6.1573142857142855,277.73125714285715,59.937828571428575,73860.19091428572
包头,3.8659545454545454,6.599727272727273,4.101863636363636,4.278772727272727,0.29050000000000004,52.71031818181818,4.533,-4.561045454545455,252.74981818181817,44.25477272727272,87899.6689090909
北京,6.609519230769231,15.599326923076923,3.3359615384615386,7.7524999999999995,0.2907692307692308,50.76230769230769,5.365096153846154,-5.316730769230769,259.16278846153847,35.418365384615385,95941.88163461538
北海,21.407391304347826,33.17826086956522,12.169565217391304,15.92695652173913,0.998695652173913,23.42217391304348,-3.7373913043478266,-9.09304347826087,287.7456521739131,75.02913043478262,101522.23391304347
