城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,22.553582089552236,44.0310447761194,6.157313432835821,13.348805970149254,0.38,39.28164179104478,7.642686567164178,1.2194029850746269,260.50194029850746,72.36656716417912,97845.8780597015
三亚,25.78411764705882,41.48558823529412,10.856764705882354,5.172058823529412,0.506764705882353,69.71558823529412,-3.9426470588235296,-3.2532352941176472,292.51676470588234,76.21970588235294,98946.54705882353
三明,26.930666666666664,43.17152380952381,13.560380952380951,18.63638095238095,0.6224761904761905,40.999047619047616,-3.4401904761904762,-0.7129523809523809,283.3608571428571,40.82514285714286,96082.78895238096
三门峡,57.09842857142857,98.83385714285714,21.40714285714286,51.59542857142857,1.0905714285714285,26.872142857142858,3.209142857142857,-0.7088571428571429,279.1897142857143,28.74685714285714,92266.85185714286
上海,89.42185185185184,131.29407407407408,22.953703703703702,91.56666666666668,1.2525925925925927,18.770370370370372,3.7692592592592593,1.0348148148148149,282.43148148148146,57.44518518518518,102472.47555555555
上饶,43.708333333333336,71.85312499999999,15.75,24.87708333333333,0.8004166666666667,36.80166666666667,-0.9718749999999999,0.33375,283.6095833333333,37.90604166666667,99265.83750000001
东莞,34.67130434782609,56.26130434782608,12.651304347826088,42.99391304347826,0.7021739130434782,47.4204347826087,-5.659130434782608,-3.639130434782609,288.0234782608696,38.74304347826087,100931.78695652174
东营,81.21058823529411,132.7870588235294,32.73558823529412,61.75764705882354,1.2102941176470587,18.39470588235294,3.198529411764706,0.12205882352941175,276.2544117647059,40.192352941176466,102058.84088235293
中卫,23.75588785046729,31.874112149532714,11.615514018691588,16.16822429906542,0.5867289719626169,47.421214953271026,4.136355140186915,-1.857943925233645,272.1065420560748,32.59242990654206,85090.23158878504
中山,43.400000000000006,69.82,13.892222222222223,64.36888888888889,0.7911111111111111,47.64666666666667,-4.7444444444444445,-3.8788888888888886,289.30333333333334,51.46222222222222,102060.01222222223
临夏回族自治州,61.2368,91.62819999999999,18.6052,34.5924,1.5704,44.29859999999999,2.4419999999999997,0.306,272.844,28.2878,75253.9708
临汾,61.36329411764706,96.85376470588236,44.865764705882356,47.84823529411764,2.3123529411764707,28.62623529411765,3.6015294117647056,-1.612470588235294,275.26176470588234,30.21494117647059,90266.11964705882
临沂,131.52173076923077,234.5378846153846,44.00634615384615,75.21384615384615,1.8026923076923076,19.098846153846154,2.9426923076923077,1.195,277.72673076923076,43.08423076923077,100681.38903846152
临沧,22.20133333333333,32.48191666666666,7.292916666666667,6.762666666666666,0.53525,47.463166666666666,1.5714166666666667,2.8280000000000003,287.6499166666666,76.44033333333333,84485.67075
丹东,47.04964912280702,66.15175438596492,18.289298245614034,37.32122807017544,1.1566666666666667,23.48701754385965,2.2198245614035086,-2.4926315789473685,270.4021052631579,52.53877192982456,99655.19824561402
丽水,30.02033898305085,48.20338983050848,9.305762711864405,20.44186440677966,0.547457627118644,42.076440677966104,0.6188135593220339,0.5654237288135593,282.27983050847456,33.812881355932205,95426.74033898304
丽江,7.636271186440679,10.613559322033899,2.258050847457627,4.5124576271186445,0.41194915254237285,62.26144067796611,7.017118644067796,1.8509322033898306,280.40042372881356,51.76508474576271,73333.98093220338
乌兰察布,11.44940074906367,20.43820224719101,6.828801498127341,9.23187265917603,0.4419475655430712,34.88370786516854,6.246741573033709,0.05329588014981274,264.8032584269663,61.335992509363294,86625.5129588015
乌海,9.321493506493507,18.810649350649353,8.102987012987013,12.772857142857143,0.37487012987012985,40.695,8.611688311688312,-0.9422727272727274,269.10415584415585,49.60071428571429,87601.25922077922
乌鲁木齐,43.80642105263158,62.003052631578946,3.092263157894737,13.518210526315789,0.6651578947368421,54.06478947368421,2.8335263157894737,0.48194736842105257,266.3378947368421,59.44926315789474,82744.04815789474
乐山,101.74137931034483,118.8855172413793,13.205,25.478275862068966,0.8912068965517241,39.21293103448276,-0.21,0.30137931034482757,280.046724137931,63.61448275862069,89492.39086206896
九江,53.81306451612903,82.12758064516129,18.28467741935484,31.62709677419355,0.8303225806451613,37.37983870967742,-0.06887096774193548,2.9704838709677417,284.088064516129,51.66241935483871,101269.58064516129
云浮,36.09068181818182,61.82795454545454,14.491363636363637,33.984545454545454,0.7006818181818182,45.55431818181818,-4.466136363636363,-1.1038636363636363,286.75454545454545,39.772954545454546,99871.73090909091
五指山,34.566162790697675,54.4346511627907,13.211744186046513,7.4765116279069765,0.541860465116279,66.84546511627907,-3.5475581395348836,-2.29953488372093,291.3237209302326,84.56476744186047,99344.47813953487
亳州,94.6225,137.95416666666668,12.186666666666667,46.4325,1.0266666666666666,49.72472222222222,3.4466666666666668,3.1333333333333333,281.0538888888889,49.77611111111111,102003.0925
仙桃,94.24172413793104,133.4944827586207,19.78655172413793,61.68551724137931,1.4813793103448276,27.231724137931035,0.053793103448275856,3.407241379310345,283.8541379310345,54.653103448275864,101755.1324137931
