城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,23.610597014925375,39.32611940298507,8.566119402985075,15.455671641791044,0.5008955223880598,35.14134328358209,4.911194029850747,2.29955223880597,262.4153731343284,67.15507462686567,99085.32164179104
三亚,13.578823529411764,21.143823529411765,1.645,2.7414705882352943,0.32264705882352945,65.00029411764706,-5.6382352941176475,-1.6758823529411766,296.44382352941176,82.31470588235294,98648.89823529412
三明,37.095619047619046,53.34019047619048,10.686285714285713,17.908857142857144,0.9674285714285714,38.09247619047619,-1.3327619047619048,0.873904761904762,288.9829523809524,71.04514285714285,95801.04219047619
三门峡,159.41442857142857,246.8174285714286,11.307428571428572,45.963142857142856,1.4532857142857143,40.121857142857145,-0.9101428571428571,0.8111428571428572,278.94071428571425,60.28642857142857,92271.73071428572
上海,30.252962962962965,59.05222222222223,7.34037037037037,42.873703703703704,0.4829629629629629,52.87555555555555,-4.883703703703703,2.332222222222222,289.4837037037037,83.51851851851852,102238.71851851851
上饶,49.42979166666667,82.36666666666666,27.05666666666667,30.643541666666664,0.7666666666666666,47.89625,-1.1435416666666667,0.6847916666666666,289.7758333333333,55.99770833333333,98895.91708333332
东莞,49.780869565217394,67.72043478260869,9.302173913043477,38.16391304347826,0.7104347826086956,48.116956521739134,-4.1869565217391305,-0.7000000000000001,293.94217391304346,68.68739130434783,100609.81217391304
东营,104.84705882352942,206.5335294117647,19.074411764705882,53.9735294117647,1.28,28.053823529411765,-3.4555882352941176,0.29970588235294116,281.8952941176471,77.5914705882353,102441.04705882353
中卫,33.43785046728972,61.071214953271024,13.346168224299065,25.850280373831776,0.710373831775701,40.65672897196262,2.0047663551401866,5.578504672897196,277.7581308411215,43.62560747663551,84523.45345794392
中山,42.156666666666666,70.0911111111111,8.302222222222222,47.67,0.6988888888888889,47.812222222222225,-4.698888888888889,-0.30444444444444446,294.7277777777778,77.24111111111111,101713.35666666666
临夏回族自治州,21.2978,47.7096,7.4386,17.264200000000002,0.9404,62.45399999999999,3.2978000000000005,0.9194,273.8796,45.998999999999995,74975.977
临汾,151.2735294117647,234.79717647058823,59.466235294117645,70.60917647058824,2.164823529411765,26.464823529411767,-1.5067058823529411,1.7992941176470587,277.8044705882353,48.93917647058824,90299.008
临沂,92.89076923076922,192.7551923076923,10.10153846153846,44.74423076923077,0.9801923076923077,35.41692307692308,-2.831730769230769,-1.7459615384615383,283.04519230769233,90.87961538461538,100838.2128846154
临沧,20.62683333333333,25.64016666666667,7.038333333333333,5.134416666666667,0.42008333333333336,48.70933333333333,2.342833333333333,2.3209999999999997,286.5854166666667,75.03425,84377.71266666666
丹东,34.02105263157895,51.32473684210527,14.658596491228069,24.229298245614032,0.903157894736842,34.07824561403509,-2.1519298245614036,-1.6008771929824561,273.3463157894737,40.24228070175438,100630.04333333333
丽水,29.50271186440678,46.42237288135593,6.447457627118644,16.777966101694915,0.4705084745762712,54.05067796610169,-1.0089830508474575,1.5079661016949153,287.4845762711864,78.24474576271186,95164.24898305086
丽江,8.229067796610169,10.987118644067797,2.520338983050847,3.633220338983051,0.373728813559322,70.76169491525422,6.816186440677965,2.729491525423729,278.94813559322034,43.333898305084745,73227.09957627118
乌兰察布,31.417602996254683,54.9249063670412,29.396516853932585,31.44985018726592,0.70187265917603,30.391011235955055,4.858389513108614,6.975880149812734,273.3986142322097,52.189962546816474,86716.60434456929
乌海,25.47590909090909,49.71564935064935,29.097272727272724,21.477272727272727,0.7106493506493506,37.365974025974026,2.3349350649350646,5.1166883116883115,276.3333116883117,43.65006493506493,87183.59857142856
乌鲁木齐,45.47526315789473,115.02826315789473,2.9046315789473685,6.472736842105263,0.363,65.73468421052631,5.577473684210527,-5.944578947368421,263.25863157894736,57.10142105263158,82671.86463157894
乐山,51.32655172413793,68.9744827586207,7.559827586206897,22.55948275862069,0.643448275862069,37.26965517241379,0.3927586206896551,-1.110862068965517,281.8456896551724,82.30844827586208,89338.18534482758
九江,141.47241935483873,102.08774193548386,11.996451612903225,23.682741935483868,1.14,51.74354838709677,-1.9191935483870968,-2.1500000000000004,287.96145161290326,66.68225806451613,100948.70387096774
