城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,16.64402985074627,28.320149253731344,4.879253731343284,8.16597014925373,0.297910447761194,43.68686567164179,8.943731343283583,0.441044776119403,257.5477611940299,50.87134328358209,99510.0656716418
三亚,8.751470588235295,13.65235294117647,2.021470588235294,3.681764705882353,0.20705882352941177,55.36294117647059,-3.2523529411764707,-1.9511764705882353,296.2241176470588,80.96205882352942,98532.79588235295
三明,30.04152380952381,44.14780952380953,15.509142857142857,19.982000000000003,0.8982857142857144,35.582190476190476,-2.2514285714285713,0.33161904761904765,288.80704761904764,88.12657142857144,95689.82257142857
三门峡,59.85871428571428,123.18314285714285,9.53657142857143,24.62,0.7097142857142857,26.971857142857143,-1.7468571428571429,1.1852857142857143,272.33985714285717,61.43157142857143,92495.08571428571
上海,11.935925925925925,37.59925925925926,4.662222222222222,20.55,0.35259259259259257,58.78777777777778,-7.0311111111111115,-3.742962962962963,286.43518518518516,74.23851851851852,102337.79481481481
上饶,12.280416666666667,21.878125,8.819583333333332,17.507083333333334,0.65625,20.43875,-4.119166666666667,-1.6964583333333334,285.96250000000003,86.97020833333333,98861.13041666667
东莞,36.02347826086957,54.982173913043475,9.153478260869566,34.3095652173913,0.8373913043478262,38.61739130434783,-4.511304347826087,-3.173478260869565,293.49695652173915,77.08521739130435,100438.36739130436
东营,29.742058823529412,79.98029411764706,13.598529411764707,30.23117647058823,0.5988235294117646,27.571176470588235,-0.9102941176470588,3.0055882352941174,274.6358823529412,64.25382352941176,102943.60647058825
中卫,14.93981308411215,69.22654205607476,3.967570093457944,5.158504672897196,0.23598130841121495,53.43971962616823,4.537289719626168,-5.191495327102804,267.206261682243,53.91542056074766,85200.31570093457
中山,35.39111111111111,61.943333333333335,8.522222222222222,47.31666666666667,0.8211111111111111,33.483333333333334,-4.092222222222222,-3.4155555555555557,294.2444444444444,79.05000000000001,101549.80222222222
临夏回族自治州,23.930999999999997,66.6982,11.105799999999999,16.7168,0.9042,51.781000000000006,1.3298,-1.9368,268.1026,43.3398,75047.68519999999
临汾,54.34682352941176,126.15094117647058,15.389882352941177,27.35423529411765,1.0007058823529411,32.61058823529412,0.5392941176470588,2.6072941176470588,271.0748235294118,55.83305882352941,90495.064
临沂,25.776153846153843,73.41076923076923,6.7524999999999995,26.58173076923077,0.4525,32.638653846153844,-3.205576923076923,-4.079038461538461,275.4801923076923,73.9978846153846,101305.5448076923
临沧,14.548666666666666,21.54175,4.981416666666666,5.631166666666667,0.42883333333333334,57.18266666666667,3.547166666666667,2.49325,287.35400000000004,76.23508333333332,84282.43824999999
丹东,21.607719298245616,37.63649122807017,11.498596491228069,18.780526315789473,0.631578947368421,34.76280701754386,-2.1138596491228068,-2.6510526315789478,267.16438596491224,34.391052631578944,100978.36280701753
丽水,13.81135593220339,27.93677966101695,8.429830508474577,21.65576271186441,0.6588135593220339,20.44813559322034,-3.1469491525423727,0.42050847457627116,284.5150847457627,94.96118644067796,95126.15186440678
丽江,7.699491525423729,11.81542372881356,2.5278813559322035,4.795169491525424,0.4955084745762712,69.7727966101695,8.753305084745763,2.361186440677966,280.26305084745763,36.93440677966102,73089.63813559322
乌兰察布,15.879588014981275,34.65835205992509,15.839176029962548,13.862621722846443,0.4302247191011236,40.53453183520599,3.745880149812734,0.8119101123595506,261.6851310861423,61.15573033707865,86931.40752808988
乌海,10.051428571428572,29.41779220779221,6.342077922077921,5.965844155844156,0.2618831168831169,53.95487012987012,7.291038961038961,-2.7059090909090906,264.90188311688314,58.0588961038961,87797.60935064935
乌鲁木齐,14.74321052631579,22.62778947368421,1.6193157894736843,9.848052631578947,0.3818947368421053,59.572947368421055,3.2137368421052632,-4.172052631578947,259.7041052631579,54.478421052631575,83492.10436842106
乐山,57.959482758620695,128.07948275862068,9.117241379310345,22.79362068965517,0.6153448275862069,31.78344827586207,0.9094827586206896,-2.8793103448275863,278.5003448275862,80.55310344827586,89337.505
九江,25.985967741935486,41.92693548387096,9.566774193548387,17.776290322580646,0.6548387096774194,19.543709677419354,-3.619516129032258,-4.3993548387096775,283.57370967741934,88.27483870967743,101047.91403225806
云浮,41.32159090909091,67.38454545454546,12.294318181818182,28.426363636363636,0.9779545454545455,46.80090909090909,-4.356590909090909,-1.3225,292.4884090909091,78.50795454545454,99406.69522727272
五指山,9.106046511627907,14.945116279069767,3.1424418604651163,4.162441860465116,0.22476744186046513,57.48511627906977,-3.899767441860465,-1.1452325581395348,295.5888372093023,88.6593023255814,98905.27046511628
亳州,24.518888888888892,70.98611111111111,6.931666666666667,21.046388888888888,0.4558333333333333,26.941111111111113,-4.544722222222222,-3.551388888888889,277.50611111111107,73.10472222222222,102416.09361111111
仙桃,33.87896551724138,116.43931034482758,8.620689655172415,23.62379310344828,0.8203448275862069,15.39,-1.0958620689655172,-5.670344827586207,279.5906896551724,79.84379310344826,101894.7651724138
