城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,11.60865671641791,20.691194029850745,1.9638805970149256,4.294328358208955,0.30761194029850747,56.65074626865672,10.708059701492537,-1.7376119402985075,252.56850746268657,66.58537313432836,99317.84537313432
三亚,15.57558823529412,28.231470588235293,10.901470588235293,8.200882352941177,0.4744117647058823,55.763823529411766,-7.9141176470588235,-9.31764705882353,290.2973529411765,77.47029411764706,99007.15705882352
三明,20.32542857142857,32.222857142857144,11.219904761904761,10.465428571428573,0.45695238095238094,39.67904761904762,-1.9886666666666666,-5.397047619047618,275.40561904761904,58.10190476190476,96668.96361904762
三门峡,23.80128571428571,44.79128571428571,16.03057142857143,24.134714285714285,0.5567142857142857,37.359857142857145,1.3697142857142857,-2.7382857142857144,265.11371428571425,20.275714285714287,93722.555
上海,30.3,49.60444444444444,9.847777777777777,33.20111111111111,0.7044444444444444,35.66962962962963,5.24037037037037,-7.9222222222222225,274.49333333333334,74.02666666666667,103699.31814814814
上饶,29.434583333333332,48.296875,11.978541666666667,16.57645833333333,0.6110416666666667,41.782291666666666,-3.737083333333333,-4.40625,272.97166666666664,39.874583333333334,100305.22541666667
东莞,17.354782608695654,27.342173913043478,7.975217391304348,17.621739130434783,0.5665217391304348,25.121304347826086,-5.331739130434783,-8.939565217391305,280.6817391304348,60.434347826086956,101466.45695652172
东营,24.61176470588235,46.26088235294118,15.74705882352941,32.72205882352941,0.6264705882352941,33.972941176470584,5.228823529411764,-4.469117647058823,267.6158823529412,36.35970588235294,104169.82911764705
中卫,30.024205607476638,52.309719626168224,19.80588785046729,25.316168224299066,0.7644859813084112,29.685794392523366,-4.723457943925234,2.8021495327102803,260.73317757009346,56.46504672897196,85754.10775700933
中山,16.26111111111111,30.22888888888889,6.546666666666667,26.99888888888889,0.6355555555555555,17.514444444444443,-4.267777777777777,-9.596666666666668,282.50666666666666,63.903333333333336,102612.39111111111
临夏回族自治州,62.050399999999996,85.0838,12.58,18.2012,0.9521999999999999,46.56399999999999,-0.10920000000000003,0.9538,261.1294,72.9546,75380.303
临汾,28.85835294117647,52.88588235294118,30.517529411764702,30.447529411764705,0.8772941176470588,30.616235294117647,0.9265882352941177,-3.2607058823529407,262.4632941176471,24.87458823529412,91662.04776470587
临沂,31.309423076923075,72.95903846153846,17.5025,40.01557692307692,0.8073076923076923,26.683653846153845,1.6434615384615385,-5.609615384615385,267.3503846153846,26.746923076923075,102606.10903846154
临沧,38.959833333333336,58.00991666666666,15.38125,10.823749999999999,0.8059166666666666,37.4465,-0.5071666666666667,5.903499999999999,284.13241666666664,92.47358333333334,84328.12791666666
丹东,18.05578947368421,32.70754385964912,11.692105263157895,17.94719298245614,0.623859649122807,42.00192982456141,3.1891228070175437,-6.023508771929824,259.9563157894737,48.443333333333335,101489.61298245615
丽水,25.924745762711865,43.31135593220339,11.08728813559322,18.818474576271186,0.5230508474576271,46.816101694915254,-1.7966101694915255,-5.841016949152542,270.25898305084746,56.72593220338983,96170.29491525424
丽江,19.375762711864407,29.30737288135593,9.845762711864406,4.6327118644067795,0.6351694915254238,65.15567796610169,6.498305084745763,7.120254237288136,276.1958474576271,81.33389830508474,73108.82661016949
乌兰察布,5.751086142322097,8.959101123595506,3.076816479400749,3.4947191011235956,0.32891385767790265,46.88850187265918,4.570973782771536,-3.0289513108614234,254.8450561797753,56.98524344569288,88217.6774906367
乌海,16.065974025974025,28.491623376623377,17.060194805194804,14.917077922077922,0.534025974025974,48.280649350649355,-2.8499350649350648,0.8116233766233766,258.0411038961039,29.687077922077926,88880.9748051948
乌鲁木齐,27.95063157894737,41.67936842105263,2.870947368421053,14.031526315789472,0.5603157894736842,53.22684210526316,2.234157894736842,-0.4966315789473684,257.6173684210527,59.100842105263155,82995.38415789473
乐山,41.78637931034483,51.91827586206897,11.125862068965516,16.493103448275864,0.7201724137931035,36.0601724137931,1.2672413793103448,-4.275172413793103,268.27206896551724,90.3755172413793,90525.60931034482
九江,20.27032258064516,46.615645161290324,10.676290322580645,14.45741935483871,0.5458064516129033,44.028387096774196,-4.694193548387097,-6.799838709677419,272.65645161290325,42.19854838709677,102696.4414516129
云浮,15.113636363636363,28.349090909090908,11.110681818181819,15.491363636363637,0.56,24.38681818181818,-4.7625,-6.3522727272727275,280.1031818181818,64.81772727272727,100443.22295454545
五指山,20.77546511627907,35.03732558139535,11.731627906976744,10.920116279069767,0.5034883720930232,44.36209302325581,-6.255930232558139,-7.432790697674419,288.8662790697674,86.14546511627907,99555.97534883722
亳州,29.59638888888889,55.71194444444444,10.056666666666667,29.04638888888889,0.46249999999999997,38.00138888888889,-0.5847222222222223,-5.371666666666666,268.7697222222222,19.88861111111111,104040.26055555555
仙桃,36.01689655172414,60.086551724137934,8.85655172413793,18.25344827586207,0.6737931034482758,43.08758620689655,-2.8517241379310345,-6.342758620689655,271.83724137931034,23.087241379310345,103634.22344827586
伊春,1.7938349514563106,2.1639805825242715,1.2668932038834952,1.753009708737864,0.2322330097087379,60.40509708737864,6.953689320388349,-5.309660194174757,249.5311165048544,69.19592233009709,97623.61189320388
伊犁哈萨克自治州,19.333532608695652,26.16570652173913,3.2246739130434783,10.365217391304348,0.86375,62.26679347826087,0.4813586956521739,-0.15788043478260871,267.50173913043477,25.738750000000003,81913.65119565217
佛山,14.5465,28.684000000000005,6.403999999999999,23.1005,0.597,21.223499999999998,-4.3085,-9.8155,280.594,58.670500000000004,102655.0285
佳木斯,6.526388888888889,11.069722222222222,2.3525,4.229166666666667,0.30000000000000004,58.29055555555556,8.870833333333334,-3.453888888888889,252.6902777777778,60.94583333333334,101154.21888888889
保定,58.17492063492063,90.19587301587302,19.034285714285716,38.111111111111114,1.0926984126984127,29.844126984126984,0.6155555555555555,-0.8666666666666667,265.61841269841267,21.623015873015873,101767.39825396825
保山,23.7595,41.030874999999995,8.653375,10.707375,0.591625,38.047875,3.9645,4.11125,282.58337500000005,87.52612500000001,81764.86812500001
信阳,36.278,63.36226666666667,10.817733333333335,19.312533333333334,0.4902666666666667,45.072,-3.1518666666666664,-5.616533333333334,269.4536,24.995333333333335,102788.92226666666
克拉玛依,12.020387323943662,25.48968309859155,2.1575704225352115,8.217112676056338,0.35112676056338027,47.44556338028169,-1.354894366197183,-1.651161971830986,259.1441197183098,58.934823943661975,92961.16549295775
六安,31.102615384615387,59.03061538461538,10.733384615384615,26.404153846153847,0.4218461538461538,40.71861538461538,-0.9078461538461539,-4.946307692307692,269.0072307692308,34.54353846153846,101988.61461538462
六盘水,11.512361111111112,22.91986111111111,13.408472222222223,13.980555555555556,0.9138888888888889,28.58972222222222,-3.508611111111111,-2.2808333333333333,267.75444444444446,92.24541666666667,82313.72777777778
兰州,55.78125,87.34857142857142,27.195357142857144,45.88357142857143,1.209642857142857,26.266428571428573,0.5653571428571429,1.407857142857143,261.3130357142857,76.59267857142856,79402.06642857143
兴义,15.316213592233009,29.905922330097088,15.063689320388349,13.76757281553398,0.738252427184466,24.43504854368932,-3.409320388349515,-3.5933009708737864,271.59223300970876,93.40708737864078,89884.61029126213
兴安盟,2.539179894179894,2.8818783068783067,2.180793650793651,1.9547089947089946,0.20986772486772487,51.35309523809524,7.238994708994709,-7.08952380952381,253.1797619047619,49.566984126984124,94970.81968253969
内江,29.404193548387095,37.689032258064515,6.123225806451613,17.436129032258062,0.7390322580645161,24.79032258064516,-1.8696774193548387,-2.9429032258064516,272.8458064516129,98.47258064516129,98332.62612903226
凉山彝族自治州,23.40137142857143,36.105371428571424,16.52057142857143,11.736914285714287,0.8450285714285714,46.36057142857143,-1.6785714285714286,1.3506285714285713,268.10942857142857,87.90291428571429,73958.3216
包头,7.513227272727273,12.130636363636363,5.174318181818181,8.788136363636363,0.3868181818181818,45.98318181818181,2.4970000000000003,-1.7836363636363635,255.82540909090906,38.88759090909091,88115.39427272727
北京,7.120865384615385,13.545865384615384,3.2358653846153844,10.038846153846153,0.32096153846153846,47.07653846153846,3.8325,-6.1475,261.48586538461535,37.83596153846154,96295.45605769231
北海,21.806521739130435,32.86304347826087,14.785217391304348,15.108695652173912,0.8356521739130435,24.8,-4.64695652173913,-10.003913043478262,282.1795652173913,60.72086956521739,102176.5847826087
十堰,40.07089430894309,60.08113821138212,15.103252032520325,17.574634146341463,0.6068292682926829,35.16642276422765,-1.0195934959349593,-0.3469918699186992,267.31333333333333,52.41252032520325,94586.42666666667
南京,31.322727272727274,59.34818181818182,11.062727272727273,33.213181818181816,0.5777272727272728,34.97363636363636,1.0927272727272728,-6.019090909090909,270.7122727272727,39.457727272727276,103900.2959090909
南充,44.76675,55.15325,10.034,16.111,0.7605000000000001,39.185500000000005,-4.19675,-2.339,272.46075,90.84825,98987.87225
南宁,15.016904761904764,28.879166666666666,9.637380952380951,14.698214285714286,0.7510714285714285,23.475952380952382,-3.2516666666666665,-9.754523809523809,277.06357142857144,70.54571428571428,100713.16583333333
南平,23.168854166666666,35.901875,12.215312500000001,13.000416666666666,0.5083333333333333,42.05416666666667,-1.9090625,-5.249375,275.04854166666667,45.90291666666667,97771.86125
南昌,24.499074074074073,54.25018518518519,8.777222222222223,16.156296296296297,0.5142592592592593,41.43962962962963,-4.241296296296296,-7.92537037037037,274.7301851851852,47.17259259259259,103188.67407407408
南通,29.259736842105266,46.45894736842106,11.635789473684211,18.373157894736842,0.5863157894736842,48.31921052631579,5.472368421052631,-7.545263157894738,273.23105263157896,66.32315789473685,103801.87368421053
南阳,47.64686746987952,77.75048192771084,11.370602409638554,33.490481927710846,0.7848192771084337,24.530602409638554,-1.8628915662650603,-0.9190361445783133,269.2471084337349,19.345180722891566,100606.49024096386
博尔塔拉蒙古自治州,14.287443609022557,27.96421052631579,5.483007518796993,6.9546616541353385,0.39766917293233084,56.03887218045113,0.12669172932330827,0.0008270676691729214,260.089022556391,46.9003007518797,86750.19458646617
厦门,21.091724137931035,33.36758620689655,8.022068965517242,14.412413793103447,0.45620689655172414,47.839999999999996,-5.075172413793104,-9.637931034482758,282.67137931034483,61.782758620689656,99201.60551724138
双鸭山,3.748548387096774,5.169717741935483,1.7841935483870968,3.4175806451612902,0.24241935483870966,56.85322580645161,8.70116935483871,-2.2421774193548383,253.21237903225807,65.54391129032258,100891.83846774194
台州,28.75854166666667,48.719166666666666,10.684375000000001,23.463541666666668,0.604375,42.299166666666665,2.509375,-8.853333333333333,274.10583333333335,64.47625000000001,100508.78854166665
合肥,32.80285714285714,65.05742857142857,11.097142857142856,32.39085714285714,0.4977142857142858,34.04914285714286,0.09485714285714286,-6.085428571428571,269.95685714285713,30.595999999999997,103746.07257142857
