城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,23.67194029850746,35.95164179104478,4.100746268656716,8.992089552238806,0.41268656716417906,49.02910447761194,8.597910447761194,-0.0052238805970149065,254.69656716417913,69.94492537313434,100209.55507462687
三亚,23.233823529411765,35.41970588235294,10.400294117647059,6.652647058823529,0.5997058823529412,53.79382352941177,-5.021764705882354,-8.92764705882353,288.3876470588235,77.97529411764705,99327.16852941176
三明,26.274571428571427,37.42695238095238,9.595619047619047,11.975809523809524,0.5542857142857143,30.06714285714286,-0.6899047619047619,-3.3686666666666665,275.81638095238094,91.71333333333332,96679.83666666667
三门峡,61.12485714285714,88.89585714285714,18.58342857142857,31.912285714285716,0.9297142857142857,37.967999999999996,-1.5587142857142857,2.4777142857142858,266.81057142857145,31.393428571428572,93430.1092857143
上海,27.24222222222222,38.318518518518516,5.606296296296296,30.45740740740741,0.6062962962962963,39.60629629629629,1.328148148148148,-6.510000000000001,277.9151851851852,84.96444444444444,103632.51037037036
上饶,30.58729166666667,43.037083333333335,10.697916666666666,22.434583333333332,0.7664583333333334,21.798333333333332,-3.5091666666666668,-3.6775,273.27229166666666,91.15041666666667,100207.211875
东莞,27.492608695652176,35.82391304347826,7.095217391304348,20.512608695652176,0.6934782608695652,22.954782608695655,-3.433913043478261,-7.096521739130435,282.6382608695652,63.35478260869566,101488.99782608697
东营,35.65088235294118,50.436764705882354,13.484117647058824,39.840294117647055,0.8102941176470588,29.31970588235294,1.400294117647059,-2.0794117647058825,269.4132352941176,49.1764705882353,104193.22117647059
中卫,33.88738317757009,48.826261682242986,14.836261682242991,15.391214953271026,0.6072897196261683,38.25794392523365,2.061308411214953,-0.862056074766355,263.00392523364485,53.03084112149533,85686.02439252335
中山,33.642222222222216,45.55111111111111,5.277777777777778,32.22666666666667,0.7688888888888888,12.763333333333334,-1.5222222222222221,-8.20111111111111,283.94666666666666,63.07222222222222,102642.97666666667
