城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,21.866417910447762,56.041044776119406,7.75179104477612,11.124328358208956,0.4323880597014925,51.098358208955226,6.711492537313433,3.9117910447761197,273.61238805970146,70.67865671641792,98488.92029850747
三亚,10.12764705882353,16.21294117647059,1.7647058823529411,3.9926470588235294,0.2761764705882353,53.30323529411765,-3.1455882352941176,-0.5997058823529412,296.46029411764704,84.30058823529411,98570.17264705883
三明,25.474190476190476,34.466,7.342,16.09390476190476,0.7006666666666665,43.66152380952381,1.7372380952380952,4.303904761904762,293.07304761904766,62.814095238095234,95537.16180952381
三门峡,48.52057142857143,187.80328571428572,9.997428571428571,16.846714285714285,0.42214285714285715,43.740857142857145,2.8312857142857144,-3.9037142857142855,276.181,29.372285714285713,92247.56385714286
上海,55.74481481481481,75.5262962962963,8.111481481481482,59.04,0.8014814814814815,12.28,-0.6048148148148148,0.5077777777777778,289.31925925925924,95.26074074074074,101698.79629629629
上饶,34.80458333333333,48.775,13.501666666666667,20.874791666666667,0.8472916666666667,30.22875,0.38833333333333336,2.4908333333333332,293.37125,68.2175,98489.46854166668
东莞,36.581304347826084,58.29391304347826,11.53086956521739,43.617826086956526,0.6117391304347827,34.44826086956522,-2.746086956521739,2.0104347826086957,294.7165217391304,88.93347826086956,100400.67217391304
东营,68.9735294117647,131.06029411764706,9.828235294117647,24.49735294117647,1.0623529411764705,28.42705882352941,-1.576470588235294,-5.52264705882353,281.53911764705884,76.94294117647058,102043.89294117647
中卫,57.37728971962617,174.51962616822428,5.862429906542056,7.388971962616822,0.3338317757009346,52.75401869158879,0.7254205607476636,-2.979532710280374,268.01757009345795,49.811682242990656,85143.79925233644
中山,27.077777777777776,49.12222222222223,8.786666666666667,31.465555555555554,0.5244444444444444,40.04,-3.761111111111111,1.7533333333333332,295.34333333333336,91.35444444444445,101504.09333333332
临夏回族自治州,57.436800000000005,202.3648,5.376799999999999,8.0774,0.4654,62.0892,1.8148000000000002,-0.6890000000000001,269.3518,46.6686,75048.116
临汾,62.64070588235294,264.90647058823527,13.044823529411763,19.890117647058826,0.4827058823529412,44.612941176470585,1.4584705882352942,-5.215529411764706,274.17117647058825,24.36070588235294,90328.5311764706
临沂,57.53096153846154,96.37346153846154,9.5975,36.3825,1.0751923076923076,13.476923076923075,-0.8486538461538462,-4.835769230769231,282.6644230769231,91.08173076923077,100385.02788461538
临沧,16.144,24.45491666666667,3.685416666666667,6.311416666666667,0.48425,50.10625,3.796,1.7890000000000001,286.18833333333333,82.67716666666666,84304.51775000001
丹东,33.69824561403509,71.71789473684211,11.851754385964911,14.34982456140351,0.5743859649122808,38.13807017543859,-0.36,-4.487368421052632,277.78473684210525,73.67754385964912,99771.06140350878
丽水,24.394915254237286,33.51101694915254,8.366949152542373,10.76915254237288,0.5096610169491526,48.54983050847458,1.9689830508474577,3.9686440677966104,291.89542372881357,69.2650847457627,94846.44864406779
丽江,7.877203389830508,11.278559322033898,2.6368644067796607,4.142288135593221,0.45847457627118643,72.42322033898306,9.63364406779661,2.129406779661017,278.9288983050848,45.382118644067795,73081.3340677966
乌兰察布,9.058464419475657,44.27348314606742,4.300262172284644,3.1922097378277154,0.25082397003745316,56.823520599250934,4.186928838951311,-2.1723970037453184,263.4412734082397,47.73662921348315,87115.78243445692
乌海,11.45448051948052,47.4151948051948,4.26987012987013,4.9039610389610395,0.22435064935064933,63.11512987012987,3.836818181818182,-2.692727272727273,265.1334415584416,45.15967532467533,87988.4977922078
乌鲁木齐,12.25321052631579,27.58136842105263,2.088578947368421,9.15436842105263,0.34331578947368424,55.579210526315784,2.7977368421052633,-1.5069473684210526,259.19836842105263,57.04636842105263,83256.65015789474
乐山,49.11931034482759,79.5453448275862,10.565172413793103,21.448620689655172,0.7429310344827585,36.27396551724138,-0.056724137931034486,-2.507068965517241,280.95344827586206,72.02310344827586,89282.69379310345
九江,50.961451612903225,46.895645161290325,10.263387096774194,20.912580645161288,0.947741935483871,19.54741935483871,-1.6351612903225805,-0.735,289.24532258064517,92.98822580645161,100481.10919354839
云浮,21.825,37.314772727272725,3.8993181818181815,15.462272727272728,0.4918181818181818,47.283181818181816,-3.037954545454545,3.9318181818181817,294.5618181818182,90.07409090909091,99309.04454545454
五指山,9.99906976744186,16.072674418604652,1.8809302325581394,3.1626744186046514,0.21244186046511626,63.82209302325581,-2.653720930232558,0.5862790697674419,296.35686046511626,85.36999999999999,98920.4046511628
亳州,111.80972222222222,142.10777777777778,12.583055555555555,38.25,1.7936111111111108,11.886666666666667,1.080277777777778,-3.8777777777777778,282.76666666666665,92.2336111111111,101643.6075
仙桃,64.91068965517242,109.47,12.46896551724138,25.945862068965514,1.4517241379310346,26.20655172413793,-0.8327586206896551,-7.007586206896551,284.2113793103448,81.98517241379311,101363.93655172414
伊春,20.713446601941747,38.31747572815534,7.36116504854369,5.9953398058252425,0.3595631067961165,45.136067961165054,7.707961165048543,3.917038834951456,269.01339805825245,70.9902427184466,96504.96058252426
伊犁哈萨克自治州,10.75195652173913,14.077826086956522,4.726141304347826,8.954239130434782,0.5705978260869565,59.09429347826087,0.11793478260869565,0.5427717391304349,264.2120652173913,41.86038043478261,82454.76983695652
佛山,37.988,70.628,12.2595,54.706,0.759,28.116500000000002,-2.4185,2.0385,295.069,89.88250000000001,101437.216
佳木斯,25.950277777777778,66.45472222222222,8.63888888888889,12.325833333333334,0.4702777777777778,46.49472222222222,6.406666666666666,5.026111111111111,273.60777777777776,72.13833333333334,100237.63583333333
保定,72.11571428571429,190.60412698412696,8.056825396825397,30.07777777777778,0.7122222222222222,35.61571428571428,-1.7015873015873015,-4.106984126984127,277.98460317460314,24.78238095238095,99894.56492063492
保山,15.526875,27.793875000000003,4.66825,6.808,0.43537499999999996,52.958375000000004,3.88425,1.591,283.310375,78.227625,81769.7985
信阳,105.84026666666668,169.13613333333333,11.290533333333332,31.9464,1.97,15.928266666666666,0.005199999999999993,-5.056133333333333,282.76439999999997,94.13773333333333,100535.16853333333
克拉玛依,12.741830985915492,35.385,2.7012676056338027,5.988274647887324,0.39404929577464787,52.4675,-0.7979225352112675,-1.6862323943661972,260.10838028169013,71.39014084507042,93238.80172535211
六安,80.70984615384616,108.45846153846153,10.190615384615384,32.29769230769231,1.4626153846153844,24.46846153846154,0.35092307692307695,-2.500923076923077,284.21000000000004,95.47815384615384,99760.44461538462
六盘水,13.83125,28.244027777777777,16.267222222222223,16.859861111111112,0.4683333333333333,61.411944444444444,7.6755555555555555,3.3920833333333333,285.85847222222225,50.481944444444444,81613.65486111112
兰州,60.14196428571428,226.55767857142857,10.021428571428572,14.671785714285715,0.4960714285714286,48.647499999999994,-1.5455357142857142,-1.647857142857143,267.53267857142856,58.770357142857144,78964.25214285715
兴义,12.46116504854369,19.98271844660194,8.518543689320389,7.587669902912621,0.3238834951456311,58.60990291262136,5.28252427184466,4.2668932038834955,291.297281553398,56.127864077669905,88786.31281553398
