城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,19.94358208955224,42.52164179104477,6.174776119402985,11.926567164179104,0.37402985074626866,39.60865671641791,8.291492537313433,0.04865671641791045,261.78313432835824,65.44477611940299,98066.87641791045
三亚,18.45558823529412,27.245588235294118,3.2258823529411766,4.521470588235294,0.4032352941176471,70.46235294117646,-4.209411764705883,-1.1608823529411765,294.73911764705883,82.73,98809.37235294118
三明,30.450857142857146,46.39142857142858,11.374190476190476,22.87447619047619,0.8625714285714285,36.333238095238094,-1.3931428571428572,3.4875238095238097,286.9335238095238,55.58619047619048,95816.84685714285
三门峡,92.40071428571429,141.20214285714286,31.098000000000003,69.16471428571428,1.7751428571428571,15.855714285714287,0.8138571428571428,-1.1432857142857142,277.566,27.09485714285714,92130.04228571428
上海,58.28666666666667,102.19740740740741,16.78148148148148,95.70925925925927,0.902962962962963,12.04037037037037,0.917037037037037,3.252222222222222,285.0422222222222,59.50074074074074,102224.61111111111
上饶,45.399166666666666,87.09666666666668,26.319791666666664,38.02833333333333,0.9108333333333333,20.904166666666665,-1.2620833333333332,1.6339583333333334,288.04895833333336,33.80979166666666,98864.66125
东莞,47.08043478260869,81.15304347826087,10.265217391304347,54.703913043478266,0.8052173913043478,44.910869565217396,-4.508695652173913,0.5147826086956522,291.40130434782606,74.3695652173913,100681.67260869566
东营,103.5664705882353,158.14382352941178,33.489411764705885,82.34705882352942,1.4376470588235295,16.718823529411765,0.4541176470588235,-1.3873529411764707,276.4717647058823,52.0985294117647,102135.04764705883
中卫,29.654299065420563,49.0803738317757,19.957850467289717,26.575700934579437,0.6814018691588785,42.391962616822426,-1.0982242990654205,3.244018691588785,272.26869158878503,37.39728971962617,84655.2506542056
中山,43.766666666666666,76.35222222222222,9.063333333333333,61.47222222222222,0.7666666666666667,46.830000000000005,-4.911111111111111,-0.22444444444444445,293.10555555555555,80.53444444444445,101782.61666666667
临夏回族自治州,54.458800000000004,79.756,9.8774,20.59,1.3622,51.9766,3.472,0.371,273.08799999999997,28.358400000000003,74957.866
临汾,88.82670588235294,135.7424705882353,72.05788235294118,66.34764705882353,3.1422352941176466,21.298,0.4943529411764706,-2.1,275.26929411764706,25.694,90192.47388235295
临沂,178.41711538461539,269.64307692307693,31.092499999999998,84.26942307692308,1.9615384615384615,17.230384615384615,-0.825,-1.12,277.70076923076925,61.364423076923075,100595.22096153846
临沧,22.49925,29.258,7.168,5.92275,0.5253333333333333,38.4875,5.292333333333334,3.35175,287.2495,92.33516666666667,84374.90058333334
丹东,45.92719298245614,65.63105263157894,19.787017543859648,36.60824561403509,1.1898245614035086,23.036140350877194,2.171754385964912,-1.2000000000000002,271.13421052631577,55.678245614035085,99856.18228070175
丽水,29.95220338983051,50.98627118644068,9.254745762711863,22.800169491525423,0.54,42.655762711864405,-0.6093220338983051,4.95593220338983,285.7967796610169,49.44610169491526,95160.01440677965
丽江,8.865254237288134,11.001186440677968,2.358728813559322,3.215,0.5238983050847458,63.62805084745762,11.452033898305084,1.737542372881356,281.0528813559322,67.3778813559322,73116.56076271186
乌兰察布,9.261647940074907,18.27232209737828,5.563295880149813,7.942172284644195,0.3676029962546817,45.76640449438202,5.692734082397004,0.022734082397003752,265.15288389513114,72.40850187265917,86749.74883895132
乌海,11.957012987012986,25.16850649350649,12.787987012987012,17.38896103896104,0.4257792207792208,41.167337662337665,2.09474025974026,1.0305844155844157,269.30383116883115,49.62532467532468,87435.01896103896
乌鲁木齐,42.59621052631579,61.382631578947375,3.6599999999999997,14.817894736842106,0.6680526315789475,51.01084210526316,4.33878947368421,-1.5246842105263159,264.4845263157895,61.48426315789474,82477.69010526316
乐山,103.27310344827586,121.54775862068965,10.906724137931034,22.808793103448277,0.8393103448275862,32.86120689655173,0.595,-0.5818965517241379,279.86879310344824,71.49603448275863,89276.23620689656
九江,46.67016129032258,83.80887096774192,13.466935483870968,36.781290322580645,0.8622580645161291,22.88225806451613,-1.0025806451612902,2.6838709677419357,284.9101612903226,58.674032258064514,100868.22064516129
云浮,55.05431818181818,86.05068181818181,11.087954545454545,49.51772727272728,0.8902272727272728,46.13886363636363,-3.1763636363636363,2.2581818181818183,290.6070454545454,73.28727272727272,99592.10159090908
五指山,20.937441860465118,32.37279069767442,3.588255813953488,4.552790697674419,0.3715116279069767,69.67999999999999,-3.1781395348837207,0.19290697674418605,294.0146511627907,88.45732558139535,99174.92627906977
亳州,111.07361111111112,174.36333333333334,10.483055555555556,68.09972222222223,1.41,15.61138888888889,1.9263888888888887,2.266388888888889,280.73527777777775,67.83999999999999,101798.24583333333
仙桃,114.85793103448276,159.24517241379309,14.922068965517242,64.29275862068965,1.423103448275862,8.39655172413793,-1.5848275862068966,-0.1117241379310345,283.7610344827586,60.33241379310345,101439.22482758621
伊春,8.867912621359222,11.676893203883495,3.795388349514563,4.309126213592233,0.2627184466019417,39.94635922330097,7.143980582524272,-1.327621359223301,256.7144660194175,67.62558252427185,96217.30242718446
伊犁哈萨克自治州,11.148478260869567,13.12625,4.449130434782608,6.87429347826087,0.5815760869565217,54.47402173913043,2.6628804347826085,0.422554347826087,264.62902173913045,71.33706521739131,81985.7277173913
