城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,60.91955223880597,89.22179104477611,14.256716417910448,35.546268656716414,0.9965671641791044,18.24641791044776,0.8628358208955225,3.7722388059701495,265.8723880597015,80.76328358208956,98758.3780597015
三亚,15.429705882352941,21.684117647058823,2.386764705882353,4.188529411764706,0.3114705882352941,64.3585294117647,-2.9038235294117647,-0.11411764705882355,295.4444117647059,84.7314705882353,98508.81558823529
三明,41.3967619047619,54.20133333333334,13.893714285714285,19.27942857142857,0.8264761904761905,31.703333333333333,-1.6343809523809525,0.5326666666666666,288.6734285714286,93.04628571428572,95585.20866666667
三门峡,83.53085714285714,117.49928571428572,29.54842857142857,53.07828571428571,1.1437142857142857,23.624714285714287,1.370142857142857,-3.658571428571429,276.4608571428571,35.185857142857145,92311.104
上海,42.66518518518519,54.83592592592592,12.254814814814814,56.05518518518519,0.6703703703703704,28.081111111111113,-1.1744444444444444,-3.59,285.83259259259256,87.8151851851852,102098.37518518518
上饶,50.85874999999999,63.929375,16.398333333333333,37.526666666666664,0.86875,16.348333333333333,-2.2639583333333335,-1.131875,285.9902083333333,84.05166666666666,98748.545
东莞,40.65260869565218,61.83521739130435,20.70173913043478,44.44347826086957,0.662608695652174,41.987826086956524,-3.432608695652174,2.6639130434782605,294.7304347826087,86.4695652173913,100337.2204347826
东营,125.26,178.03441176470588,37.571176470588235,70.26058823529412,1.5344117647058824,15.843529411764704,2.031470588235294,-0.628235294117647,278.67,65.17264705882353,102218.18323529411
中卫,20.767196261682244,31.59429906542056,10.72429906542056,15.94158878504673,0.47130841121495326,40.87841121495327,1.250373831775701,-0.45289719626168223,268.6464485981308,50.45644859813084,85107.11626168224
中山,29.73,47.63333333333333,15.639999999999999,31.25111111111111,0.5344444444444445,49.620000000000005,-3.8499999999999996,2.5433333333333334,295.40222222222224,87.41111111111111,101440.99777777778
临夏回族自治州,31.602199999999996,49.708800000000004,16.51,20.9386,0.644,43.3536,-1.4838,-0.8238,267.243,60.8934,75016.4576
临汾,61.247294117647066,100.18482352941176,50.59729411764707,47.985882352941175,1.4992941176470589,24.927764705882353,1.7089411764705882,-4.732941176470589,273.2551764705882,34.75588235294118,90409.13035294118
临沂,145.42884615384617,205.78480769230768,26.267692307692307,58.84423076923077,1.5050000000000001,17.562115384615385,0.23788461538461536,-0.4601923076923077,278.37923076923073,93.14153846153846,100737.83403846154
临沧,15.543000000000001,20.18708333333333,3.8594166666666667,3.92575,0.3404166666666667,54.928916666666666,4.099,0.9630833333333334,285.6995,75.60983333333334,84252.69766666667
丹东,50.603157894736846,67.97614035087719,21.776491228070174,32.0221052631579,1.0935087719298244,24.78842105263158,-1.2663157894736843,1.4149122807017545,273.03508771929825,85.02877192982457,100068.78210526316
丽水,53.304406779661015,64.55271186440679,10.749152542372881,32.30288135593221,0.7072881355932202,27.438813559322035,-0.9376271186440678,0.5689830508474576,285.34830508474573,92.96949152542372,94981.09135593219
丽江,5.970000000000001,8.037033898305085,2.1895762711864406,4.094491525423728,0.30483050847457627,69.89593220338982,9.397966101694916,1.213220338983051,279.604406779661,37.705847457627115,73032.44533898306
乌兰察布,11.044531835205992,21.332996254681646,7.231048689138577,7.895805243445692,0.34250936329588016,42.625767790262174,8.427078651685393,0.6449812734082397,265.4679775280899,57.69775280898876,86849.7691011236
乌海,10.475064935064935,20.704545454545453,12.207077922077923,13.184805194805195,0.3718831168831169,39.54844155844156,6.327467532467533,-1.1273376623376625,267.0968181818182,54.65772727272728,87824.16084415583
乌鲁木齐,12.740052631578948,17.653947368421054,4.604368421052632,9.533947368421053,0.3598421052631579,47.50063157894737,3.0186842105263154,-3.4871052631578947,258.69657894736844,67.23178947368422,83368.445
乐山,100.51224137931034,120.69017241379309,18.44396551724138,24.932241379310344,0.9225862068965517,39.571724137931035,0.3422413793103449,-2.035344827586207,279.4244827586207,73.05189655172414,89239.5151724138
九江,54.880483870967744,66.99161290322581,15.692903225806452,29.184677419354838,0.6887096774193548,26.418870967741935,-2.730483870967742,-2.6216129032258064,284.9662903225806,82.79064516129033,100842.47112903226
云浮,30.23659090909091,39.89863636363636,3.4513636363636366,14.030227272727274,0.6086363636363636,54.44136363636364,-2.171136363636364,4.273863636363637,294.6775,84.81,99232.2959090909
五指山,15.054767441860465,21.761046511627907,2.4444186046511627,3.3090697674418603,0.2836046511627907,66.19104651162792,-2.4780232558139534,0.6011627906976744,295.59220930232556,83.44883720930233,98856.17906976744
亳州,134.31416666666667,166.85888888888888,19.83638888888889,46.85916666666667,1.23,10.464722222222223,-0.8377777777777777,-0.805,282.1472222222222,79.39388888888888,101946.74027777778
仙桃,101.39689655172414,140.22344827586207,44.73758620689655,35.68827586206897,1.2313793103448276,15.31344827586207,-1.7844827586206897,-3.5372413793103448,282.8927586206896,82.03172413793104,101569.01586206896
伊春,41.01742718446602,63.97218446601942,15.305485436893203,21.954660194174757,0.8167961165048543,18.089660194174755,0.41776699029126213,3.2968446601941745,262.34733009708737,82.97723300970874,96891.94796116506
伊犁哈萨克自治州,11.764945652173912,13.005054347826086,6.990815217391304,6.451195652173913,0.40141304347826084,51.48331521739131,1.4980434782608696,-0.2846739130434782,260.2486956521739,76.305,82727.34016304348
佛山,44.6845,74.1125,22.308500000000002,56.6225,0.8234999999999999,32.6125,-2.7670000000000003,3.3185000000000002,295.54,84.5795,101360.7225
佳木斯,76.10166666666666,112.87388888888889,14.944722222222222,35.64277777777778,1.1033333333333333,15.232777777777777,0.1925,1.0855555555555556,262.0822222222222,85.20444444444445,100740.02166666667
保定,92.52650793650794,134.84777777777776,31.406031746031744,61.31269841269841,1.351904761904762,18.824444444444445,1.8601587301587301,-0.6704761904761906,276.4298412698413,28.505079365079364,99820.10936507936
保山,13.35925,22.397,4.873125,6.983499999999999,0.383875,51.198625,4.463,1.1171250000000001,283.358875,71.78049999999999,81727.704875
信阳,150.97466666666668,179.56253333333333,15.5524,35.821466666666666,1.144,27.0288,-1.6322666666666668,-2.139066666666667,282.6150666666667,79.6512,100774.59613333334
