城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,54.59134328358209,86.02910447761194,6.295223880597016,15.623134328358208,0.6985074626865672,40.59850746268656,2.668208955223881,0.12835820895522387,256.1923880597015,62.64089552238806,100000.68223880597
三亚,18.64558823529412,30.079117647058826,9.878529411764706,8.792941176470588,0.4379411764705883,47.444705882352935,-6.425294117647059,-7.160294117647059,293.2367647058823,79.6214705882353,98861.22529411766
三明,12.660571428571428,24.268857142857144,11.758666666666667,16.670571428571428,0.7454285714285714,15.637238095238096,1.813238095238095,-4.944285714285714,279.492380952381,87.47219047619048,96203.53742857142
三门峡,36.69114285714286,69.77942857142858,14.954142857142857,26.651,0.6442857142857144,38.13257142857143,3.975571428571429,-5.985285714285714,267.94842857142856,35.149142857142856,93304.986
上海,23.688148148148148,31.72259259259259,6.58037037037037,30.988518518518518,0.5944444444444444,45.54888888888889,1.0711111111111111,-7.419259259259259,283.1277777777778,87.06666666666668,102586.17148148148
上饶,25.366249999999997,31.79625,7.5025,22.424791666666668,0.8010416666666668,13.866458333333334,2.3116666666666665,-2.6289583333333333,278.3858333333333,88.375625,99599.79083333333
东莞,17.286956521739132,29.12173913043478,6.882608695652174,21.19217391304348,0.7352173913043478,23.72304347826087,-3.322608695652174,-8.257391304347825,286.8517391304348,64.03739130434782,100980.70130434782
东营,45.313235294117646,75.72500000000001,16.25294117647059,38.25176470588235,0.7326470588235294,27.821470588235297,4.09235294117647,-4.022941176470589,271.8170588235294,57.057352941176475,103300.75117647059
中卫,17.11822429906542,30.2196261682243,8.058971962616821,13.720186915887849,0.35523364485981307,40.44943925233645,-1.9838317757009347,-0.006915887850467292,262.19943925233645,45.63514018691589,85785.04654205608
中山,24.255555555555556,40.92777777777778,7.307777777777777,34.157777777777774,0.8433333333333333,11.485555555555557,-1.6833333333333333,-9.262222222222222,288.2688888888889,64.49333333333333,102116.07888888888
临夏回族自治州,49.7386,92.0606,10.807,22.527199999999997,1.0018,50.434799999999996,-0.28459999999999996,0.02260000000000002,264.6964,65.7304,75479.26120000001
临汾,28.952823529411763,56.72611764705883,23.58835294117647,27.178941176470587,0.8775294117647059,41.10329411764706,3.236,-6.193411764705883,265.4390588235294,34.975764705882355,91281.28670588236
临沂,74.84403846153846,118.75596153846155,14.991153846153846,42.872115384615384,0.9648076923076924,34.402115384615385,1.951153846153846,-6.863653846153847,271.8046153846154,67.43288461538462,101694.43788461537
临沧,23.505499999999998,34.093333333333334,8.277916666666666,5.0145,0.4711666666666667,53.3355,-0.4314166666666666,2.753416666666667,285.60575,89.3625,84460.36691666667
丹东,37.39929824561404,56.348245614035086,14.23719298245614,29.97245614035088,0.8959649122807017,32.00877192982456,-0.49,-5.180877192982456,265.6922807017544,45.61438596491228,101002.60298245614
丽水,22.036949152542373,31.2864406779661,7.29271186440678,21.467118644067796,0.7152542372881356,22.08542372881356,2.720677966101695,-4.609830508474577,278.48610169491525,94.01661016949151,95483.26847457627
