城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,25.63641791044776,42.029999999999994,5.652985074626866,10.074626865671641,0.3777611940298507,44.13134328358209,5.7614925373134325,0.835820895522388,257.1914925373134,52.58014925373134,99312.76164179105
三亚,17.503529411764706,28.09470588235294,3.591764705882353,4.427058823529412,0.33029411764705885,51.24029411764706,-3.243235294117647,-2.286470588235294,296.89176470588234,82.19323529411766,98488.22647058824
三明,21.52409523809524,36.97266666666667,15.82047619047619,19.036190476190477,0.9748571428571429,27.998952380952378,1.230190476190476,-2.162952380952381,286.6457142857143,94.15380952380951,95745.57628571428
三门峡,43.06957142857143,80.27971428571429,11.208857142857143,24.327428571428573,0.6951428571428571,32.081999999999994,1.4775714285714288,-5.3224285714285715,271.66799999999995,42.03514285714286,93023.29685714286
上海,15.128518518518517,25.917777777777776,5.462592592592593,25.762222222222224,0.4596296296296296,50.620370370370374,-1.2296296296296296,-7.24962962962963,285.65666666666664,88.40296296296297,102229.70222222221
上饶,18.79104166666667,28.42770833333333,7.863125,21.012708333333332,0.676875,15.885625,0.09666666666666666,-3.355,284.06541666666664,93.47645833333333,99032.54625
东莞,36.55826086956522,55.33043478260869,8.741304347826087,31.68565217391304,0.8099999999999999,43.57,-3.3404347826086958,-4.864782608695652,293.134347826087,83.30260869565218,100467.52086956521
东营,34.442352941176466,61.622058823529414,10.40264705882353,26.722647058823526,0.588529411764706,28.171470588235294,4.697647058823529,-4.273235294117647,273.1108823529412,65.85176470588236,103065.73411764705
中卫,5.996728971962616,11.318504672897195,3.2355140186915885,3.543177570093458,0.20757009345794394,58.410280373831775,1.373644859813084,-3.761495327102804,262.48028037383176,53.640654205607476,85667.80635514019
中山,28.055555555555557,48.827777777777776,6.726666666666667,40.63777777777778,0.7655555555555557,35.26888888888889,-3.062222222222222,-5.203333333333333,294.4811111111111,85.05333333333334,101558.86333333334
临夏回族自治州,24.3268,57.841800000000006,10.623199999999999,13.6698,0.6968000000000001,55.3938,-0.5454000000000001,-1.1616,264.3168,62.1258,75241.3054
临汾,24.297647058823532,55.08588235294118,13.092823529411765,15.328000000000001,0.6189411764705882,49.84564705882353,2.840470588235294,-6.158941176470588,268.13035294117645,34.44494117647059,91040.40823529412
临沂,45.59615384615385,82.17846153846153,8.159807692307693,32.36923076923077,0.7713461538461538,28.73365384615385,1.4482692307692309,-6.752307692307692,274.2051923076923,75.05673076923077,101459.96576923077
临沧,15.515083333333333,22.75625,5.110083333333334,5.428166666666667,0.435,54.27625,2.067416666666667,2.82,287.31325000000004,73.92333333333333,84246.39425
丹东,23.34701754385965,38.55543859649123,12.196491228070176,15.981754385964912,0.5657894736842105,38.50105263157894,0.5971929824561404,-6.109824561403508,266.1619298245614,52.065263157894734,100534.09298245613
丽水,20.849322033898304,32.14271186440678,8.749322033898306,18.39135593220339,0.5969491525423729,26.783389830508476,0.7011864406779661,-2.446949152542373,284.23627118644066,93.63525423728812,95099.87322033898
丽江,9.442203389830508,14.636864406779662,3.3969491525423727,5.349745762711864,0.5011864406779661,66.42694915254238,5.118135593220338,4.1560169491525425,278.70381355932204,47.30635593220339,73162.07779661017
乌兰察布,2.838426966292135,5.09059925093633,2.664456928838951,1.5277902621722848,0.2358052434456929,55.27707865168539,3.9451685393258424,-4.927041198501873,254.5912734082397,56.50340823970038,87581.95434456928
乌海,4.00025974025974,8.967532467532468,5.331753246753247,4.8675974025974025,0.24551948051948053,56.14805194805194,4.960064935064935,-4.212402597402598,259.8614935064935,45.03376623376623,88495.6
乌鲁木齐,16.003263157894736,21.330157894736843,1.765684210526316,12.415947368421053,0.3327894736842105,53.232263157894735,0.9288421052631578,-0.6416842105263157,260.01473684210526,50.807947368421054,83398.17278947368
乐山,40.533793103448275,69.67344827586207,10.547068965517242,19.69603448275862,0.631896551724138,27.059827586206897,-0.20517241379310344,-2.652586206896552,276.5625862068965,78.84396551724137,89824.3572413793
九江,12.32258064516129,20.08451612903226,7.433064516129033,15.458870967741936,0.579516129032258,27.95983870967742,-1.6814516129032258,-7.067258064516129,281.86483870967743,89.40080645161291,101356.025
云浮,33.176818181818184,55.88772727272727,9.72181818181818,27.424772727272728,0.8429545454545455,37.68068181818182,-3.1786363636363633,-3.1404545454545456,292.21636363636367,86.42340909090909,99437.9940909091
五指山,23.958488372093022,39.888255813953485,5.971860465116279,4.833604651162791,0.4404651162790698,49.87930232558139,-3.4193023255813952,-1.9232558139534885,296.00941860465116,90.43709302325581,98872.30558139534
亳州,47.044999999999995,72.45194444444445,6.8675,28.16111111111111,0.5955555555555556,30.07638888888889,0.0,-7.504166666666666,276.29527777777776,76.49777777777778,102800.76805555556
仙桃,36.72655172413793,65.86620689655172,9.89,26.175172413793106,0.8455172413793103,24.141379310344828,-1.7493103448275862,-9.054137931034482,278.24655172413793,73.39241379310346,102416.40551724136
伊春,6.456456310679611,7.560388349514564,2.4371359223300972,2.9289320388349513,0.2580582524271845,55.44228155339806,5.640679611650485,-1.05,250.225,59.23291262135922,97432.37106796117
伊犁哈萨克自治州,28.20782608695652,36.74744565217391,6.751304347826087,11.712608695652174,1.1326630434782607,65.01538043478261,-0.7024456521739131,-0.18706521739130436,269.50858695652175,23.81842391304348,82190.3914673913
佛山,32.0015,57.455999999999996,8.98,43.0665,0.8099999999999999,37.577999999999996,-2.4274999999999998,-5.9215,293.284,78.8385,101554.27249999999
佳木斯,17.581944444444446,27.76861111111111,5.729722222222223,10.11361111111111,0.3466666666666667,42.6575,3.743888888888889,-0.6847222222222222,254.7113888888889,55.45972222222222,101297.63944444444
保定,32.68174603174603,58.81587301587302,6.051428571428572,19.396031746031746,0.5636507936507936,37.14190476190476,1.8826984126984128,-5.915873015873015,269.0652380952381,30.295238095238094,100856.99222222222
保山,17.171875,30.217000000000002,5.159125,9.103,0.46187500000000004,52.14675,1.64225,1.8518750000000002,283.773125,74.94874999999999,81735.07737500001
信阳,34.4032,52.973866666666666,8.2052,21.75906666666667,0.6329333333333333,29.1872,-1.67,-7.697466666666666,276.5482666666667,81.91453333333334,101584.73653333333
克拉玛依,12.553873239436621,19.015492957746478,2.663591549295775,6.5709507042253525,0.3452816901408451,49.31471830985915,-2.389225352112676,-1.9996830985915492,259.84742957746477,59.14940140845071,93419.43295774648
六安,26.767692307692307,40.08076923076923,6.952615384615385,26.29092307692308,0.464,38.370615384615384,0.03184615384615384,-6.649384615384615,277.7433846153846,88.65461538461538,100754.56276923078
六盘水,19.585694444444446,37.666111111111114,13.462222222222222,18.096805555555555,0.7958333333333333,27.71402777777778,-2.3118055555555554,-0.04333333333333331,278.6815277777778,88.92888888888889,81928.91930555557
兰州,22.236607142857142,58.78767857142857,12.114642857142856,14.600892857142856,0.5575,54.893214285714286,-4.2769642857142856,-1.0680357142857144,261.3985714285714,71.98875,79297.89428571428
兴义,24.131747572815534,47.71951456310679,15.202427184466018,16.818252427184465,0.7067961165048543,29.826699029126214,-2.79504854368932,-1.633883495145631,283.68883495145633,87.01504854368932,89175.96300970874
兴安盟,2.7411904761904764,3.428915343915344,2.1571693121693123,1.6126984126984127,0.236005291005291,53.40037037037037,7.068783068783069,-5.491746031746032,252.10642857142855,48.53962962962963,94343.908015873
内江,31.567419354838712,61.215161290322584,8.243870967741936,17.754516129032258,0.6196774193548388,28.14516129032258,-0.25225806451612903,-4.686774193548387,280.3151612903226,74.17903225806452,97409.19741935484
凉山彝族自治州,19.66874285714286,32.17857142857143,10.1812,11.025657142857144,0.6469142857142857,52.26108571428572,1.1114285714285714,3.6400571428571427,276.63342857142857,60.797714285714285,73867.91657142858
包头,2.8828636363636364,5.9259545454545455,2.4619999999999997,3.091772727272727,0.23354545454545456,51.545500000000004,2.5701363636363634,-4.246409090909091,255.99736363636362,52.26531818181819,87534.73572727272
北京,8.225,19.188173076923075,4.534807692307693,8.031442307692307,0.2831730769230769,50.22634615384615,3.6078846153846156,-7.006442307692307,263.0426923076923,38.24096153846154,95497.41221153845
北海,26.07217391304348,42.63086956521739,14.426521739130434,15.451304347826087,0.821304347826087,47.243043478260866,-3.8413043478260867,-3.7143478260869562,294.5986956521739,83.40130434782608,101115.51217391304
十堰,37.990650406504066,76.74268292682927,12.230162601626017,14.64390243902439,0.5743089430894309,37.44560975609756,-0.15186991869918698,-2.310081300813008,273.79235772357725,60.152113821138215,93821.63016260162
南京,26.279999999999998,41.41136363636363,5.386363636363637,24.98818181818182,0.49500000000000005,44.13590909090909,0.1531818181818182,-8.628181818181817,280.4627272727273,81.17227272727273,102488.59
南充,36.7625,69.2715,10.154,14.507,0.5497500000000001,44.53975,-5.0512500000000005,-5.16825,279.6,66.11775,97976.5125
南宁,37.81952380952381,58.22071428571429,11.515714285714287,19.661190476190477,1.0039285714285715,27.046666666666667,-3.377857142857143,-6.046785714285714,288.10607142857145,86.3020238095238,99621.24642857144
南平,18.022708333333334,29.545208333333335,12.25,14.560104166666667,0.6909375,30.97010416666667,0.5291666666666667,-2.0148958333333336,286.6976041666667,90.52218749999999,96722.18708333334
