城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,26.874477611940296,45.025820895522386,4.832686567164179,11.04402985074627,0.33955223880597013,50.21283582089552,10.204776119402986,0.8099999999999999,252.95358208955224,58.00149253731343,98941.13313432835
三亚,21.477941176470587,36.68970588235294,10.756764705882354,9.540882352941177,0.48176470588235293,45.54176470588236,-8.306470588235294,-6.814411764705882,295.04088235294114,81.99235294117646,98724.65205882353
三明,9.075619047619048,21.341333333333335,11.143333333333333,12.104476190476191,0.5361904761904762,25.442285714285713,-1.838857142857143,-3.577809523809524,279.6515238095238,86.84342857142856,96335.11314285715
三门峡,31.59485714285714,64.54257142857143,18.271571428571427,32.03442857142857,0.8514285714285714,27.833142857142857,-1.7291428571428573,-0.8007142857142857,265.324,44.577285714285715,93448.767
上海,27.209999999999997,42.01851851851852,8.880740740740741,31.831111111111113,0.62,38.543703703703706,2.9785185185185186,-9.203333333333333,278.1162962962963,71.87185185185184,103458.76148148149
上饶,14.280416666666667,23.093958333333333,9.485208333333334,18.90041666666667,0.6139583333333333,28.536875,-5.6468750000000005,-5.057708333333333,274.7397916666667,82.995625,99914.28666666667
东莞,12.293478260869565,21.524347826086956,6.7730434782608695,19.163478260869564,0.6591304347826087,16.37391304347826,-4.306956521739131,-7.0260869565217385,285.62782608695653,71.91521739130435,101033.97
东营,17.84705882352941,40.93970588235294,12.789117647058823,29.73941176470588,0.5002941176470589,37.97117647058823,7.389705882352941,-3.0841176470588234,267.27941176470586,28.238529411764706,103955.35911764705
中卫,27.17373831775701,56.007009345794394,22.325607476635515,22.97084112149533,0.5983177570093458,29.11018691588785,-4.5344859813084115,1.453644859813084,260.868785046729,60.08280373831776,85418.43588785047
中山,14.154444444444444,28.925555555555555,5.470000000000001,29.196666666666665,0.7477777777777779,8.672222222222222,-3.0644444444444443,-7.638888888888889,287.2033333333333,72.46444444444444,102161.66444444444
临夏回族自治州,34.3108,59.92060000000001,16.4328,18.525199999999998,0.8024,41.361000000000004,0.3786,-0.46759999999999996,263.3516,75.4182,75080.447
