城市,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa)
七台河,43.50223880597015,56.438805970149254,12.09044776119403,23.317014925373133,0.6734328358208955,22.722089552238806,5.5332835820895525,2.4944776119402983,266.47731343283584,78.76701492537313,98726.9880597015
三亚,10.281176470588235,15.417647058823531,1.8135294117647058,2.9491176470588236,0.23794117647058824,69.33588235294118,-3.192647058823529,-1.6429411764705881,295.8020588235294,80.98294117647059,98570.77294117646
三明,45.713904761904764,57.02304761904762,15.552666666666667,13.483333333333333,0.786,41.18628571428572,-0.547047619047619,0.04838095238095239,288.7787619047619,92.7162857142857,95734.206
三门峡,53.13257142857143,78.22471428571428,35.01171428571429,35.118,0.7682857142857143,23.45042857142857,3.1284285714285716,-4.066571428571429,273.6518571428572,47.708,92757.11914285715
上海,67.1511111111111,79.04962962962964,57.63148148148148,46.47925925925926,0.8140740740740741,26.81814814814815,-1.4233333333333333,-2.180740740740741,286.4374074074074,98.02111111111111,102107.13074074073
上饶,57.887499999999996,69.829375,18.543125,23.130416666666665,0.7156250000000001,32.87979166666667,0.2575,-0.404375,287.61875000000003,90.72520833333333,98858.466875
东莞,38.361304347826085,48.82521739130435,16.89217391304348,26.576521739130435,0.5160869565217391,51.26521739130435,-4.30608695652174,-1.7656521739130435,294.31695652173914,76.54608695652173,100477.46173913043
东营,103.6885294117647,144.0485294117647,46.260588235294115,66.435,1.315,8.339705882352941,1.9017647058823528,-2.5329411764705885,276.4117647058824,54.56470588235294,102681.31294117647
中卫,8.121588785046729,13.762429906542055,4.841495327102804,4.265420560747663,0.2675700934579439,46.65373831775701,1.5022429906542056,-4.509906542056075,264.54308411214953,72.2118691588785,85714.60607476636
中山,40.86555555555556,59.403333333333336,34.126666666666665,41.437777777777775,0.5466666666666666,44.12222222222223,-4.21,-1.6966666666666665,295.51666666666665,79.33111111111111,101569.19666666667
临夏回族自治州,28.1852,38.1882,12.5634,14.7256,0.44160000000000005,43.713,-0.08920000000000002,-1.2312,263.8762,74.2576,75390.0272
临汾,47.937176470588234,73.46894117647058,55.0844705882353,37.764117647058825,1.116235294117647,26.894117647058824,1.8822352941176472,-5.515294117647059,272.44741176470586,40.766588235294115,90810.94541176471
临沂,173.17288461538462,229.3807692307692,51.744807692307695,56.16846153846154,1.5499999999999998,13.55423076923077,-2.169807692307692,-4.670961538461539,277.4036538461538,46.841153846153844,101091.54211538463
临沧,13.68325,15.776833333333334,3.6296666666666666,3.5949166666666668,0.29091666666666666,56.86425,1.9014166666666665,0.7019166666666667,285.82925,59.38825,84362.7735
丹东,69.63824561403509,83.25298245614036,29.051754385964912,30.30315789473684,0.9149122807017543,22.36894736842105,0.24263157894736842,-3.0982456140350876,271.86070175438596,71.38894736842106,100367.71070175437
丽水,47.692542372881356,60.34457627118644,12.717457627118645,18.829830508474576,0.6383050847457626,40.324576271186444,0.3545762711864407,1.6015254237288135,287.64762711864404,91.00864406779661,95061.87203389831
丽江,5.906271186440678,8.287203389830509,2.349237288135593,3.9622033898305085,0.30991525423728816,71.56915254237288,6.13457627118644,0.6830508474576271,278.8481355932204,39.03457627118644,73219.12288135593
乌兰察布,8.805805243445693,15.512771535580525,6.58625468164794,6.630823970037453,0.3661048689138577,47.296816479400746,7.810973782771536,-1.9623970037453184,262.1279026217228,56.49988764044944,87435.04902621722
乌海,4.028246753246753,9.46435064935065,5.7111038961038965,4.018311688311688,0.2327922077922078,51.07415584415585,6.402597402597403,-4.700129870129871,263.4157142857143,50.58155844155844,88518.66123376624
乌鲁木齐,7.143684210526316,12.630894736842105,3.2287368421052633,6.669947368421052,0.2737894736842105,58.439,0.9976842105263158,0.7897894736842105,257.359,50.105000000000004,83442.75631578948
乐山,63.39948275862069,74.46844827586207,22.91793103448276,19.12396551724138,0.6298275862068966,39.25310344827586,0.5231034482758621,-2.998965517241379,277.73517241379307,75.08913793103449,89773.64706896553
九江,112.74967741935485,110.54758064516129,36.608548387096775,35.01387096774194,0.8509677419354839,23.97451612903226,-1.4396774193548387,-4.300645161290323,284.68951612903226,91.25629032258065,101031.61677419355
云浮,39.43954545454545,52.88704545454546,21.19431818181818,24.225454545454546,0.5284090909090909,46.8609090909091,-3.4890909090909092,0.3702272727272727,293.6068181818182,87.18681818181818,99416.01909090909
五指山,11.61860465116279,17.701162790697673,2.3469767441860467,3.5986046511627907,0.23976744186046514,69.79011627906976,-3.518488372093023,-1.062674418604651,295.1703488372093,86.5306976744186,98947.37790697675
